SKU,NAME,PRICE,RETAIL_PRICE,WEIGHT,LENGTH,WIDTH,HEIGHT,QUANTITY,LASTUPDATE,LAST_QUANTITY_UPDATE,LAST_PRICE_UPDATE,LAST_PRICE_CHANGE,ITMGRP_NAME,CLASS1_NAME,CLASS2_NAME,BARCODE1
NCRA0169,Piggy Bank - Painted,1.25,2.5,0,0,0,0,6,2/26/2019,2/26/2019,9/13/2018,-0.21,ACCESSORIES,TOYS,NONE,
NCRA0171,Croquet Set,2.5,5,0,0,0,0,0,4/24/2019,4/24/2019,4/23/2011,-0.23,ACCESSORIES,GAMES,NONE,
NCRA0189,Girl/Dogs Metal Frame 2 X 2 3/4,4.79,9.58,0,0,0,0,1,9/14/2018,9/14/2018,9/13/2018,-0.8,ACCESSORIES,PICTURES & FRAMES,NONE,
NCRA0190,Girl/Dog Metal Frame 2 X 2 3/4,3.99,7.99,0,0,0,0,2,11/27/2018,11/27/2018,12/8/2016,-1.04,ACCESSORIES,PICTURES & FRAMES,NONE,
NCRA0191,2 Girls Metal Frame 2 X 2 3/4,3.99,7.99,0,0,0,0,1,4/17/2018,4/17/2018,12/8/2016,-1.04,ACCESSORIES,PICTURES & FRAMES,NONE,
NCRA0192,Mona Lisa Metal Frame 2 X 2 3/4,2.95,5.9,0,0,0,0,0,4/22/2015,4/22/2015,10/10/2012,1,ACCESSORIES,PICTURES & FRAMES,NONE,
NCRA0193,2 Girls Metal Frame 2 X 2 3/4,3.99,7.98,0,0,0,0,3,8/14/2018,8/14/2018,2/24/2017,-1.04,ACCESSORIES,PICTURES & FRAMES,NONE,
NCRA0194,Women Metal Frame 2 X 2 3/4,2.95,5.9,0,0,0,0,0,7/8/2016,7/8/2016,8/23/2012,1,ACCESSORIES,PICTURES & FRAMES,NONE,
NCRA0195,Sailboats Metal Frame 2 X 2 3/4,3.99,7.99,0,0,0,0,1,6/27/2018,6/27/2018,12/8/2016,-1.04,ACCESSORIES,PICTURES & FRAMES,NONE,
NCRA0196,"Mirror, Metal Frame 2 X 2 3/4",4.79,9.58,0,0,0,0,0,9/13/2018,8/1/2013,9/13/2018,-0.8,ACCESSORIES,PICTURES & FRAMES,NONE,
NCRA0198,2 Girls Oak Frame 1 1/2 X 2,2.5,5,0,0,0,0,5,7/3/2018,7/3/2018,6/17/2016,-1.1,ACCESSORIES,PICTURES & FRAMES,NONE,
NCRA0199,"Girl/Flower, Gold Frame 1 1/2 X 2",1.4,2.8,0,0,0,0,0,9/1/2015,9/1/2015,10/10/2012,0.5,ACCESSORIES,PICTURES & FRAMES,NONE,
NCRA0201,"Girl/Cat, Oak Frame 2 1/4 X 3",3.9,7.8,0,0,0,0,1,9/14/2018,9/14/2018,9/13/2018,-0.65,ACCESSORIES,PICTURES & FRAMES,NONE,
NCRA0203,"Girl/Dog, Gold Frame 1 3/4 X 2 1/4",1.65,3.3,0,0,0,0,0,10/2/2016,6/19/2015,8/23/2012,0.6,ACCESSORIES,PICTURES & FRAMES,NONE,
NCRA0204,"2 Girls, Oak Frame 1 3/4 X 2 1/4",3.9,7.8,0,0,0,0,1,2/12/2019,2/12/2019,9/13/2018,-2.15,ACCESSORIES,PICTURES & FRAMES,NONE,
NCRA0300,Sail Boat 1-5/8In Height,5.54,11.08,0,0,0,0,0,8/15/2018,8/15/2018,3/15/2016,-2.77,ACCESSORIES,TOYS,NONE,
NCRA0303,Clipper 1-3/8In Height,7.2,14.4,0,0,0,0,4,8/7/2018,8/7/2018,3/15/2016,-3.6,ACCESSORIES,TOYS,NONE,
NCRA0304,Cutter 1-1/2In Height,7.2,14.4,0,0,0,0,0,10/2/2016,4/21/2016,3/15/2016,-3.6,ACCESSORIES,TOYS,NONE,
NCRA0306,Galleon 1-5/8 In Height,7.2,14.4,0,0,0,0,0,10/3/2017,10/3/2017,3/15/2016,-3.6,ACCESSORIES,TOYS,NONE,
NCRA0308,Spanish Galleon 1-1/2In Height,7.2,14.4,0,0,0,0,0,12/28/2018,12/28/2018,3/15/2016,-3.6,ACCESSORIES,TOYS,NONE,
NCRA0309,Schooner 1-1/2In Height,10.48,20.95,0,0,0,0,0,9/7/2018,9/7/2018,6/17/2016,-5.24,ACCESSORIES,TOYS,NONE,
NCRA0312,Schooner 1-1/2In Height,7.2,14.4,0,0,0,0,0,11/7/2017,11/7/2017,3/15/2016,-3.6,ACCESSORIES,TOYS,NONE,
NCRA0401,Laptop Computer 7/8 In Wide,2.7,5.4,0,0,0,0,0,3/25/2019,3/25/2019,11/20/2018,-0.45,ACCESSORIES,OFFICE,NONE,
NCRA0402,Clipboard with Paper 1In Height,1.5,3,0,0,0,0,8,9/14/2018,9/14/2018,9/13/2018,-0.25,ACCESSORIES,OFFICE,NONE,
NCRA0403,Hose 1-1/8In X 3/4 In,1.25,2.5,0,0,0,0,3,9/14/2018,9/14/2018,9/13/2018,-0.21,ACCESSORIES,GARDEN,NONE,
NCRA0405,Teeth/Toothbrush/Cup-7/8In,1,2,0,0,0,0,0,2/7/2019,12/5/2008,3/3/2015,0,ACCESSORIES,BED AND BATH,NONE,
NCRA0406,Tool Box 1-1/2In L with Tools,3.52,7.04,0,0,0,0,8,4/16/2019,4/16/2019,9/13/2018,-0.59,ACCESSORIES,TOOLS,NONE,
NCRA0407,Flat Iron 5/8In Long,0.98,1.96,0,0,0,0,2,8/6/2015,8/6/2015,10/10/2012,0.23,ACCESSORIES,LAUNDRY,NONE,
NCRA0408,2-Pc Saw Set  Long Saw-2In Long,1.3,2.6,0,0,0,0,0,10/2/2016,12/5/2014,11/18/2014,0,ACCESSORIES,TOOLS,NONE,
NCRA0409,Picture Frame 1-1/4In X 1In,0.91,1.82,0,0,0,0,0,3/8/2019,3/8/2019,3/17/2016,0,ACCESSORIES,PICTURES & FRAMES,NONE,
NCRA0410,Eye Glasses 1/2In Wide,1.25,2.5,0,0,0,0,0,2/7/2019,12/5/2008,3/3/2015,0,ACCESSORIES,MISC,NONE,
NCRA0411,S/2 Bowls 5/8In Wide,1.18,2.36,0,0,0,0,27,3/11/2019,3/11/2019,9/13/2018,-0.53,ACCESSORIES,BOWLS,NONE,
NCRA0412,"White Mantle Clock, 1 Inch H",1.5,3,0,0,0,0,0,11/16/2018,11/16/2018,4/22/2015,-0.2,ACCESSORIES,CLOCKS,NONE,
NCRA0414,Blackboard 1-3/8 Inch H,0.91,1.82,,,,,0,10/18/2014,6/18/2009,,,ACCESSORIES,SCHOOL,NONE,
NCRA0415,Baby Shelf 1-1/2 Inch W,2.52,5.04,0,0,0,0,0,9/13/2018,4/27/2017,9/13/2018,-1.02,ACCESSORIES,BABY,NONE,
NCRA0416,"Camera/Tripod, 4 Inch H",2.6,5.19,0,0,0,0,0,11/9/2017,7/15/2015,11/9/2017,-0.1,ACCESSORIES,SPORTS,NONE,
NCRA0417,Dressing Table Box 1-1/8 Inch W,5.4,10.8,0,0,0,0,0,9/13/2018,7/31/2018,9/13/2018,-0.9,ACCESSORIES,BED AND BATH,NONE,
NCRA0421,Sewing Kit Bowl 5/8,1.95,3.9,0,0,0,0,3,5/5/2018,5/5/2018,5/5/2018,0,ACCESSORIES,BOWLS,NONE,
NCRA0422,Pitcher/Glass Pitcher 3/4 Inch H,2.18,4.36,0,0,0,0,3,11/20/2018,11/20/2018,11/20/2018,-0.36,ACCESSORIES,PITCHERS,NONE,
NCRBD01,8 Pc Tea Se-Gold/Flr Trim,4.5,9,0,0,0,0,0,10/2/2016,5/31/2016,3/5/2013,0.5,ACCESSORIES,TEA & COFFEE SERVICE,NONE,
NCRBD03,10 Pc Tea Set-Gold/Green Lvs,6,12,0,0,0,0,0,9/13/2018,6/13/2018,9/13/2018,-1.5,ACCESSORIES,TEA & COFFEE SERVICE,NONE,
NCRBD04,15 Pc Dinner Set- Gold/Cherry,7.5,15,0,0,0,0,3,3/7/2019,3/7/2019,3/18/2017,-2.25,ACCESSORIES,PLACE SETTINGS,NONE,
NCRBD05,15 Pc Dinner Set-Pink/Flower,7.5,15,0,0,0,0,0,11/5/2018,11/5/2018,3/18/2017,-2.25,ACCESSORIES,PLACE SETTINGS,NONE,
NCRBD06,17Pc Dinner Set-Cobalt Blue,4.75,9.5,0,0,0,0,8,4/15/2019,4/15/2019,12/5/2012,0.25,ACCESSORIES,PLACE SETTINGS,NONE,
NCRBD07,8 Pc Tea Set-Multi Flowers,6,12,0,0,0,0,0,2/26/2019,2/26/2019,7/28/2017,-1.5,ACCESSORIES,TEA & COFFEE SERVICE,NONE,
NCRBD08,17 Pc Dinner Set-Blue Floral,7.5,15,0,0,0,0,0,10/10/2017,10/10/2017,3/18/2017,-2.25,ACCESSORIES,PLACE SETTINGS,NONE,
NCRBD10,8 Pc Tea Set,7.5,15,0,0,0,0,3,8/7/2018,8/7/2018,3/18/2017,-3,ACCESSORIES,TEA & COFFEE SERVICE,NONE,
NCRBD11,8 Pc Tea Set-Pink Flowers,6,12,0,0,0,0,0,8/7/2018,8/7/2018,3/18/2017,-1.5,ACCESSORIES,TEA & COFFEE SERVICE,NONE,
NCRBD12,7 Pc Vases/Plate-Figures,6,12,0,0,0,0,1,3/13/2018,3/13/2018,12/5/2012,1.75,ACCESSORIES,PLACE SETTINGS,NONE,
NCRBD13,17 Pc White China/Silver Trim,7.5,15,0,0,0,0,0,8/7/2018,8/7/2018,1/26/2018,-2.25,ACCESSORIES,PLACE SETTINGS,NONE,
NCRBD14,40 Pc Wh/Silver Trim Dinner Set,19,38,0,0,0,0,3,2/26/2019,2/26/2019,9/13/2018,-2.5,ACCESSORIES,PLACE SETTINGS,NONE,
NCRBD15,10 Pc Wh/Silver Trim Tea Ser-Rnd,4.5,9,0,0,0,0,3,11/30/2018,11/30/2018,10/10/2012,-3.5,ACCESSORIES,TEA & COFFEE SERVICE,NONE,
NCRBD16,10 Pc Wh/Silver Trim Tea St-Sqr,6,12,0,0,0,0,2,3/15/2019,3/15/2019,11/20/2018,-1.5,ACCESSORIES,TEA & COFFEE SERVICE,NONE,
NCRBD17,7 Pc Vases/Plate-Maauve Flowers,6,12,0,0,0,0,2,9/14/2018,9/14/2018,12/5/2012,1.75,ACCESSORIES,PLACE SETTINGS,NONE,
NCRBD18,17 Pc Dinner Set-Blue Border,7.5,15,0,0,0,0,0,3/18/2017,3/5/2016,3/18/2017,-2.25,ACCESSORIES,PLACE SETTINGS,NONE,
NCRBD19,17 Pc Dinner Set-Pink Floral,7.5,15,0,0,0,0,0,3/18/2017,10/27/2015,3/18/2017,-2.25,ACCESSORIES,PLACE SETTINGS,NONE,
NCRBD20,41 Pc Dinner Set-Floral Design,21,42,0,0,0,0,2,4/6/2018,4/6/2018,4/14/2012,4.5,ACCESSORIES,PLACE SETTINGS,NONE,
NCRBD21,51 Pc Dinner Set- Med Purple,25,50,0,0,0,0,0,4/1/2019,4/1/2019,9/13/2018,-4,ACCESSORIES,PLACE SETTINGS,NONE,
NCTLF100,Mahogany Wood Mannequin,6.5,13,0,0,0,0,4,8/29/2018,8/29/2018,3/18/2017,-2,ACCESSORIES,SEWING ROOM,NONE,
NCTLF101,Walnut Wood Mannequin,6.5,13,0,0,0,0,0,11/20/2018,5/31/2016,11/20/2018,-2,ACCESSORIES,SEWING ROOM,NONE,
NCTLF205,White Baby Buggy,7.5,15,0,0,0,0,0,7/12/2017,7/12/2017,4/13/2017,-2.25,ACCESSORIES,BABY,NONE,
NCTLF218,"Mauve Bedroom, 7pc",30,60,0,0,0,0,7,3/28/2018,3/28/2018,4/1/2015,-30,ACCESSORIES,,,
NCTLF222,"Oak Living Room, 8pc",27.5,55,0,0,0,0,0,4/8/2019,4/8/2019,3/18/2017,-4.5,ACCESSORIES,,,
OLDA100C,3In Plate Shelf Cherry,5,9.99,0,0,0,0,5,3/28/2019,2/15/2019,3/28/2019,1,ACCESSORIES,SHELF,NONE,
OLDA100MA,3In Plate Shelf Maple,5,9.99,0,0,0,0,4,3/28/2019,9/13/2018,3/28/2019,1,ACCESSORIES,,,
OLDA100OA,3In Plate Shelf Oak,5,9.99,0,0,0,0,2,3/28/2019,8/9/2018,3/28/2019,1,ACCESSORIES,,,
OLDA100W,3In Plate Shelf Walnut,5,9.99,0,0,0,0,7,3/28/2019,3/28/2019,3/28/2019,1,ACCESSORIES,SHELF,NONE,
OLDA100WH,3In Plate Shelf White,5,9.99,0,0,0,0,0,5/2/2019,5/2/2019,3/28/2019,1,ACCESSORIES,SHELF,NONE,
OLDA101C,2In Plate Shelf Cherry,4.5,8.99,0,0,0,0,6,3/28/2019,3/28/2019,3/28/2019,0.75,ACCESSORIES,SHELF,NONE,
OLDA101MA,2In Plate Shelf Maple,4.5,8.99,0,0,0,0,2,3/28/2019,1/22/2019,3/28/2019,0.75,ACCESSORIES,,,
OLDA101OA,2In Plate Shelf Oak,4.5,8.99,0,0,0,0,0,3/28/2019,2/15/2019,3/28/2019,0.75,ACCESSORIES,,,
OLDA101W,2In Plate Shelf Walnut,4.5,8.99,0,0,0,0,6,3/28/2019,3/28/2019,3/28/2019,0.75,ACCESSORIES,SHELF,NONE,
OLDA101WH,2In Plate Shelf White,4.5,8.99,0,0,0,0,2,5/2/2019,5/2/2019,3/28/2019,0.75,ACCESSORIES,SHELF,NONE,
OLDG110,Trivet,3.75,7.49,0,0,0,0,3,4/1/2019,4/1/2019,3/28/2019,0.75,ACCESSORIES,MISC,NONE,
OLDG120,Tea Kettle,20,39.99,0,0,0,0,2,3/28/2019,12/7/2018,3/28/2019,3.5,ACCESSORIES,TEA & COFFEE SERVICE,NONE,
OLDG121,Grisset,3.75,7.49,0,0,0,0,1,4/1/2019,4/1/2019,3/28/2019,0.75,ACCESSORIES,MISC,NONE,
OLDG122,Porringer,3.75,7.49,0,0,0,0,1,4/1/2019,4/1/2019,3/28/2019,0.75,ACCESSORIES,KITCHEN,NONE,
OLDG123,Porringer Pewter,3.75,7.49,0,0,0,0,3,3/28/2019,12/7/2018,3/28/2019,0.75,ACCESSORIES,KITCHEN,NONE,
OLDG124,Cooking Kettle,9,17.99,0,0,0,0,1,4/25/2019,4/25/2019,3/28/2019,1.5,ACCESSORIES,COOKWARE,NONE,
OLDG125,Bean Pot,20,39.99,0,0,0,0,4,3/28/2019,3/28/2019,3/28/2019,3.5,ACCESSORIES,COOKWARE,NONE,
OLDG126,Hanging Griddle,8.75,17.49,0,0,0,0,2,3/28/2019,8/9/2018,3/28/2019,1.5,ACCESSORIES,COOKWARE,NONE,
OLDG127,Griddle with Handle,5.5,10.99,0,0,0,0,4,3/28/2019,3/28/2019,3/28/2019,1,ACCESSORIES,COOKWARE,NONE,
OLDG128,Copper Kettle,15,29.99,0,0,0,0,5,3/28/2019,5/15/2018,3/28/2019,2.5,ACCESSORIES,TEA & COFFEE SERVICE,NONE,
OLDG129,Spit Forks,4.5,8.99,0,0,0,0,4,3/28/2019,3/28/2019,3/28/2019,0.75,ACCESSORIES,MISC,NONE,
OLDG130,Trammel,4.5,8.99,0,0,0,0,1,3/28/2019,1/7/2019,3/28/2019,0.75,ACCESSORIES,MISC,NONE,
OLDG133,Ash Shovel,4.25,8.49,0,0,0,0,0,3/28/2019,3/19/2019,3/28/2019,0.75,ACCESSORIES,TOOLS,NONE,
OLDG134,Skewer Set,5,9.99,0,0,0,0,3,3/28/2019,2/10/2018,3/28/2019,1,ACCESSORIES,KITCHEN,NONE,
OLDG140,Skillet,5.5,10.99,0,0,0,0,1,4/1/2019,4/1/2019,3/28/2019,1,ACCESSORIES,COOKWARE,NONE,
OLDG141,Dutch Oven,9,17.99,0,0,0,0,6,3/28/2019,3/28/2019,3/28/2019,1.5,ACCESSORIES,KITCHEN,NONE,
OLDH100,Small Hog Scraper Pair,6.25,12.49,0,0,0,0,1,3/28/2019,11/10/2018,3/28/2019,1,ACCESSORIES,MISC,NONE,
OLDH101,Medium Hog Scraper Pair,6.25,12.49,0,0,0,0,2,3/28/2019,7/17/2018,3/28/2019,1,ACCESSORIES,MISC,NONE,
OLDH102,Large Hog Scraper Pair,6.25,12.49,0,0,0,0,3,3/28/2019,6/15/2018,3/28/2019,1,ACCESSORIES,MISC,NONE,
OLDH103,Ornate Pewter Candlestick Pair,8.5,16.99,0,0,0,0,3,3/28/2019,4/4/2018,3/28/2019,1.5,ACCESSORIES,CANDLESTICK,NONE,
OLDH108,Candle Mold 8In,7.5,14.99,0,0,0,0,5,3/28/2019,3/28/2019,3/28/2019,1.25,ACCESSORIES,MISC,NONE,
OLDH110,Pennsylvania Coffee Pot,7.25,14.49,0,0,0,0,3,3/28/2019,9/6/2018,3/28/2019,1.25,ACCESSORIES,TEA & COFFEE SERVICE,NONE,
OLDH111,Mortar & Pestle,7.75,15.49,0,0,0,0,7,4/1/2019,4/1/2019,3/28/2019,1.25,ACCESSORIES,MISC,NONE,
OLDH112,Candle Mold 12In,7.5,14.99,0,0,0,0,0,3/28/2019,1/16/2019,3/28/2019,1.25,ACCESSORIES,MISC,NONE,
OLDH113,Plates (2 Per Pack),5,9.99,0,0,0,0,3,3/28/2019,8/29/2017,3/28/2019,0.75,ACCESSORIES,PLATES,NONE,
OLDH120,Clay Pipe 3Pcs,2.75,5.49,0,0,0,0,5,3/28/2019,3/28/2019,3/28/2019,0.5,ACCESSORIES,OFFICE,NONE,
OLDH121,Iron,2.75,5.49,0,0,0,0,0,3/28/2019,10/27/2018,3/28/2019,0.5,ACCESSORIES,LAUNDRY,NONE,
OLDH130,Halberd,10,19.99,0,0,0,0,0,3/28/2019,2/26/2019,3/28/2019,1.75,ACCESSORIES,MISC,NONE,
OLDH131,Spontoon,10,19.99,0,0,0,0,0,3/28/2019,7/15/2015,3/28/2019,1.75,ACCESSORIES,MISC,NONE,
OLDH132,Cival War Dress Sword,5,9.99,0,0,0,0,4,3/28/2019,6/15/2018,3/28/2019,1,ACCESSORIES,MISC,NONE,
OLDH133,Ax,4.5,8.99,0,0,0,0,0,3/28/2019,7/15/2015,3/28/2019,0.75,ACCESSORIES,TOOLS,NONE,
PROMOTEA,PROMO TEA SET,0,0,0,0,0,0,0,10/12/2016,10/12/2016,7/26/2016,0,ACCESSORIES,,,
RND137,Mom Mug,2.5,5,0,0,0,0,5,3/1/2019,3/1/2019,7/26/2011,0.5,ACCESSORIES,MUG,NONE,
RND138,Dad Mug,2.5,5,0,0,0,0,6,6/19/2018,6/19/2018,7/26/2011,0.5,ACCESSORIES,MUG,NONE,
RND164,Welcome Mat,1.25,2.5,0,0,0,0,25,4/30/2019,4/30/2019,3/29/2011,0,ACCESSORIES,OUTDOOR,NONE,
RND165,Welcome/Goodbye Mat,1.25,2.5,0,0,0,0,0,3/20/2019,3/20/2019,3/29/2011,0,ACCESSORIES,OUTDOOR,NONE,
RND167,Lady Bug Mat,1.25,2.5,0,0,0,0,8,4/30/2019,4/30/2019,3/29/2011,0,ACCESSORIES,OUTDOOR,NONE,
SKYCO03,Beater Jar Assorted Colors,3.25,6.5,0,0,0,0,4,2/5/2019,2/5/2019,5/6/2015,0,ACCESSORIES,KITCHEN,NONE,
SKYCO07,Nesting Bowls 4Pcs Assorted Colors,6.75,13.5,0,0,0,0,0,7/26/2018,7/17/2018,7/26/2018,-1.75,ACCESSORIES,KITCHEN,NONE,
SKYCO13,4 Pc Cannister Set Assorted Color,7,14,0,0,0,0,0,10/26/2018,10/26/2018,11/21/2014,0,ACCESSORIES,KITCHEN,NONE,
SKYCO21,Pitcher Assorted Colors,5,10,0,0,0,0,0,3/15/2019,3/15/2019,6/30/2017,-0.5,ACCESSORIES,KITCHEN,NONE,
SKYCO22,Gravy Bowl with Spoon Assorted Colors,5,10,0,0,0,0,11,7/26/2018,7/10/2018,7/26/2018,-1.25,ACCESSORIES,KITCHEN,NONE,
SKYCO26,Salt & Pepper Assorted Colors,4,8,0,0,0,0,3,7/26/2018,7/10/2018,7/26/2018,-1,ACCESSORIES,KITCHEN,NONE,
SKYCO35,Mugs Assorted Colors,2.75,5.5,0,0,0,0,2,6/28/2018,6/28/2018,8/28/2012,0,ACCESSORIES,,,
SKYCO58,Spoon Jar Assorted Colors,4.25,8.5,0,0,0,0,2,1/24/2018,1/24/2018,11/26/2014,0,ACCESSORIES,KITCHEN,NONE,
SKYCO91A,4 Pc Place Setting Assorted Colors,8,16,0,0,0,0,0,11/22/2018,11/22/2018,11/26/2014,0,ACCESSORIES,PLACE SETTINGS,NONE,
SKYRW03,Country Beater Jar,3.25,6.5,0,0,0,0,0,12/7/2018,12/7/2018,3/8/2016,0,ACCESSORIES,KITCHEN,NONE,
SKYRW16,Country Churn,5,10,0,0,0,0,0,3/7/2019,3/7/2019,7/26/2018,-1.25,ACCESSORIES,KITCHEN,NONE,
SKYRW19,Country Water Cooler,6.75,13.5,0,0,0,0,0,9/7/2018,9/7/2018,7/26/2018,-1.75,ACCESSORIES,KITCHEN,NONE,
SKYRW24,Country Crock Small,2.5,5,0,0,0,0,0,2/23/2018,2/23/2018,6/2/2011,-0.25,ACCESSORIES,KITCHEN,NONE,
SKYRW25,Country Crock Medium,3.75,7.5,0,0,0,0,0,10/5/2018,10/5/2018,7/26/2018,-1,ACCESSORIES,KITCHEN,NONE,
SKYRW26,Country Crock Large,3,6,0,0,0,0,0,10/5/2018,10/5/2018,1/20/2010,-0.25,ACCESSORIES,KITCHEN,NONE,
SKYRW31,Country Jug Small,3.75,7.5,0,0,0,0,0,12/7/2018,12/7/2018,7/27/2016,0,ACCESSORIES,KITCHEN,NONE,
SKYRW32,Country Jug Medium,4,8,0,0,0,0,0,9/7/2018,9/7/2018,3/6/2015,0,ACCESSORIES,KITCHEN,NONE,
SKYRW33,"Lard Bucket, Red Wing",5.3,10.6,0,0,0,0,3,7/10/2018,7/10/2018,5/2/2012,0,ACCESSORIES,,,
SKYRW34,"Mason Jar, Red Wing",6,12,0,0,0,0,2,12/7/2018,12/7/2018,5/2/2012,0,ACCESSORIES,,,
SKYRW37,"Chicken Feeder, Red Wing",6,12,0,0,0,0,5,11/1/2018,11/1/2018,5/2/2012,0,ACCESSORIES,,,
SKYRW51,"Rolling Pin, Red Wing",5.3,10.6,0,0,0,0,2,11/29/2017,11/29/2017,5/2/2012,0,ACCESSORIES,,,
SKYRW58,Country Spoon Jar,4.25,8.5,0,0,0,0,0,12/7/2018,12/7/2018,5/7/2015,0,ACCESSORIES,KITCHEN,NONE,
SKYTC1,3/8 Inch Dia. Flower Pot,0.4,0.8,0,0,0,0,18,3/16/2017,3/16/2017,3/31/2016,0,ACCESSORIES,GARDEN,NONE,
SKYTC11,Saucer For Skytc5,0.4,0.8,0,0,0,0,0,2/7/2019,6/20/2014,3/3/2015,0,ACCESSORIES,GARDEN,NONE,
SKYTC3,5/8 Inch Dia. Flower Pot,0.5,1,0,0,0,0,0,11/22/2017,11/22/2017,3/31/2016,0,ACCESSORIES,GARDEN,NONE,
SKYTC33,Terra Cotta Strawberry Planter,2.5,5,0,0,0,0,2,9/5/2018,9/5/2018,7/30/2010,-0.5,ACCESSORIES,GARDEN,NONE,
SKYTC5,1-1/8 Inch Dia. Flower Pot,0.65,1.3,0,0,0,0,5,6/1/2018,8/13/2009,3/3/2015,0,ACCESSORIES,GARDEN,NONE,
SKYTC61,Terra Cotta Window Herb Planter,5,10,0,0,0,0,5,2/21/2019,2/21/2019,6/30/2017,-0.5,ACCESSORIES,GARDEN,NONE,
SKYTC7,Saucer For Skytc1,0.35,0.7,0,0,0,0,5,2/5/2019,2/5/2019,6/17/2015,0,ACCESSORIES,GARDEN,NONE,
SKYTC9,Saucer For Skytc3,0.4,0.8,0,0,0,0,6,4/30/2019,4/30/2019,5/19/2016,0,ACCESSORIES,GARDEN,NONE,
TIN1001,Perhaps,2,4,0,0,0,0,3,2/19/2019,2/19/2019,8/4/2015,0,ACCESSORIES,BED AND BATH,NONE,
TIN1002,Conferderate Money,2,4,0,0,0,0,3,12/26/2018,12/26/2018,12/9/2014,0,ACCESSORIES,MISC,NONE,
TIN1003,Euros,2,4,0,0,0,0,0,12/14/2018,12/14/2018,11/13/2014,0,ACCESSORIES,MISC,NONE,
TIN1004,"Playing Cards, Red Backs",2,4,0,0,0,0,0,2/1/2019,2/1/2019,11/6/2014,0,ACCESSORIES,GAMES,NONE,
TIN1005,"Playing Cards, Green Backs",2,4,0,0,0,0,1,4/19/2019,4/19/2019,2/28/2015,0,ACCESSORIES,GAMES,NONE,
TIN1006,"Playing Cards, Blue Backs",2,4,0,0,0,0,1,4/10/2019,4/10/2019,11/27/2014,0,ACCESSORIES,GAMES,NONE,8.19E+11
TIN1007,American Currency,2,4,0,0,0,0,0,10/19/2018,10/19/2018,11/10/2014,0,ACCESSORIES,MISC,NONE,
TIN1010,Gold Rectangle Victorian Frame,2.25,4.5,0,0,0,0,4,4/9/2019,4/9/2019,6/2/2012,0.25,ACCESSORIES,PICTURES & FRAMES,NONE,
TIN1011,Unpainted Victorian Rectangle Frame,1.75,3.5,0,0,0,0,4,1/29/2019,1/29/2019,11/27/2014,0,ACCESSORIES,PICTURES & FRAMES,NONE,
TIN1012,Gold Oval Victorian Frame,2.25,4.5,0,0,0,0,3,12/7/2016,12/7/2016,12/2/2014,0,ACCESSORIES,PICTURES & FRAMES,NONE,
TIN1013,Unfinished Oval Victorian Frame,1.75,3.5,0,0,0,0,0,5/30/2018,5/30/2018,2/23/2013,-0.25,ACCESSORIES,PICTURES & FRAMES,NONE,
TIN1029,Borax Box,2,4,0,0,0,0,2,4/19/2019,4/19/2019,11/7/2014,0,ACCESSORIES,CLEANING,NONE,
TIN1033,"Playing Cards, Black Backs",2,4,0,0,0,0,0,12/5/2018,12/5/2018,11/18/2014,0,ACCESSORIES,GAMES,NONE,8.19E+11
TIN1034,Rose Facial Tissues,2,4,0,0,0,0,6,4/24/2018,4/24/2018,11/27/2014,0,ACCESSORIES,BED AND BATH,NONE,8.19E+11
TIN1035,Cyan Facial Tissues,2,4,0,0,0,0,1,9/29/2018,9/29/2018,2/24/2015,0,ACCESSORIES,BED AND BATH,NONE,
TIN1036,Green Facial Tissues,2,4,0,0,0,0,1,3/28/2017,3/28/2017,11/27/2014,0,ACCESSORIES,BED AND BATH,NONE,
TIN1037,Silver Facial Tissues,2,4,0,0,0,0,2,1/17/2019,1/17/2019,11/27/2014,0,ACCESSORIES,BED AND BATH,NONE,8.19E+11
TIN1038,Gold Facial Tissues,2,4,0,0,0,0,5,7/11/2018,7/11/2018,11/27/2014,0,ACCESSORIES,BED AND BATH,NONE,
TIN1039,Tarot Cards,2,4,0,0,0,0,0,8/4/2018,8/4/2018,12/7/2016,0.25,ACCESSORIES,GAMES,NONE,
TIN1041,Victorian Calling Cards,2,4,0,0,0,0,0,12/26/2018,12/26/2018,5/25/2011,0.25,ACCESSORIES,RELIGIOUS,NONE,
TIN1042,Victorian Calling Cards With Plate,2.5,5,0,0,0,0,0,1/29/2019,1/29/2019,4/29/2015,0,ACCESSORIES,RELIGIOUS,NONE,
TIN1045,Brown Paper Bags,2,4,0,0,0,0,0,3/28/2015,3/28/2015,11/27/2014,0,ACCESSORIES,GENERAL STORE,NONE,
TIN1048,Canadian Money,2,4,0,0,0,0,1,4/16/2019,4/16/2019,3/26/2015,0,ACCESSORIES,MISC,NONE,8.19E+11
TIN1050,White Shopping Bags,2,4,0,0,0,0,0,4/17/2019,4/17/2019,11/27/2014,0,ACCESSORIES,GENERAL STORE,NONE,
TIN1052,Yellow Square Pads,2,4,0,0,0,0,6,8/31/2017,8/31/2017,3/26/2015,0,ACCESSORIES,OFFICE,NONE,8.19E+11
TIN1053,Blue Square Pads,2,4,0,0,0,0,3,12/7/2016,12/7/2016,4/15/2016,0,ACCESSORIES,OFFICE,NONE,
TIN1054,Pink Square Pads,2,4,0,0,0,0,10,10/2/2016,4/15/2016,4/15/2016,0,ACCESSORIES,OFFICE,NONE,
